Corridor_ID,Region,Length_km,Width_km,Connectivity_Score,Forest_Cover_%,Species_Richness,Endangered_Species,Human_Pressure_Index,Protection_Level,Illegal_Activity_Reports,Community_Involvement,Restoration_Projects,Year_Established,Monitoring_Frequency
1604,Cerrado,65.37346507005547,4.86474716760552,0.811925373038017,74.33727958746782,103,17,0.7482506648571198,Moderate,2,High,Yes,1999,Monthly
1605,Pantanal,57.117094055727335,2.556144248368312,0.7757664409267361,49.741864986885076,201,9,0.27919118325750325,Moderate,3,High,Yes,2010,Yearly
1606,Cerrado,38.44332067995651,4.365658314023685,0.5740920000818251,60.882571668125365,189,9,0.41467873667715116,Low,2,High,No,2022,Monthly
1607,Pantanal,83.53626386069273,3.4072961591072564,0.7478580879466146,33.8513456758171,180,44,0.8759774579104753,Low,0,Medium,No,2001,Monthly
1608,Amazon,125.33151797697288,4.763514751614215,0.7082082251915852,42.70762195536178,370,11,0.4481882538792614,Low,0,High,No,2002,Yearly
1609,Pantanal,46.99181903890768,2.895453491065354,0.48028350521682583,36.09449544809871,199,38,0.8848350516271648,Low,1,Low,No,2020,Yearly
1610,Cerrado,138.49572307312275,1.6012942630852058,0.1518379051980846,87.25268371346795,448,23,0.5490155545062803,Strict,3,High,No,2004,Monthly
1611,Atlantic,62.55701700950875,3.1062391140741847,0.26637685800229316,83.84023199254287,471,47,0.26409856642134133,Moderate,0,High,Yes,1998,Monthly
1612,Pantanal,145.565164259347,4.98473375224715,0.3763749838732777,51.37010949353766,435,21,0.48633254770590406,Strict,3,High,No,1995,Monthly
1613,Pantanal,103.11119492407305,4.095217568105042,0.5866889924021793,55.22336403770133,452,40,0.08874352120363949,Moderate,0,High,No,1992,Quarterly
1614,Amazon,58.2460885865654,2.329307534718812,0.2977768819741574,52.84955636143914,57,4,0.4781386932239434,Moderate,0,Low,Yes,2003,Quarterly
1615,Cerrado,147.62663960651955,4.100954225113586,0.2053652058105695,35.42267409827261,311,21,0.7876679391282358,Moderate,1,Low,Yes,2003,Quarterly
1616,Atlantic,91.17499892120142,3.543873873053494,0.03554886211172881,82.66697157950736,62,3,0.06885132569940311,Low,0,Medium,Yes,2012,Monthly
1617,Pantanal,116.45354490281188,4.6997283507435945,0.21252468175547978,86.31473355995044,129,40,0.2334265727610335,Moderate,0,High,No,1990,Monthly
1618,Cerrado,70.50975203007069,1.887498604836517,0.5390787497558122,68.79237522992214,329,17,0.4224452739468604,Moderate,2,Medium,No,2022,Quarterly
1619,Pantanal,22.297261566942947,0.29788374210986307,0.13962135774734685,79.37135047700326,285,29,0.7578328299534914,Low,3,Low,No,2013,Yearly
1620,Atlantic,144.78478928279768,0.5234851560162849,0.02935556570916409,72.21336895868427,135,45,0.7510901800560489,Low,1,Medium,Yes,2015,Yearly
1621,Cerrado,51.65046819339666,3.8603287408516445,0.07469223410808334,28.2067344690196,422,32,0.8872914090785653,Strict,0,High,No,1999,Monthly
1622,Atlantic,138.09815257272385,3.487216091575368,0.9521055368624197,64.08567107843552,499,21,0.14549320830887724,Low,2,Low,Yes,2007,Monthly
1623,Cerrado,136.59593070452755,3.6935501545734435,0.03547225583836833,47.75596514197892,132,5,0.15572940901562848,Strict,1,Medium,Yes,1999,Monthly
1624,Cerrado,18.77490135873683,3.3717720341902533,0.4723342698067945,37.61550124181977,63,37,0.6689714903489443,Low,0,High,No,1995,Quarterly
1625,Amazon,21.631930424122825,2.3398320532754253,0.6882739655912853,73.18886877141063,446,45,0.1800901643803079,Strict,3,Low,Yes,1994,Quarterly
1626,Amazon,93.74704996771426,0.4336258488231661,0.22311587636576935,91.10474710594774,227,47,0.41383526427638073,Moderate,1,Medium,No,1998,Quarterly
1627,Cerrado,10.204114981215067,4.194202546852404,0.9641848397424861,99.98822400192891,348,37,0.5394022700057178,Low,1,Medium,No,1992,Monthly
1628,Cerrado,66.06839601135577,0.9858432796313118,0.022703275268021184,66.18323367485073,145,10,0.25690681540358196,Strict,1,Low,No,1997,Yearly
1629,Amazon,81.52957750211645,4.950352099826067,0.8800925386560132,73.79109956196385,495,45,0.6915544206046231,Moderate,0,High,No,1999,Quarterly
1630,Pantanal,33.53437411646557,1.106485168199819,0.3914985308062997,72.11514708082544,29,40,0.8579739834422185,Moderate,0,High,No,2014,Yearly
1631,Cerrado,116.6747727653925,0.5102640266264542,0.38383543134332665,75.60275575457914,458,6,0.012180545399172793,Strict,3,High,Yes,1992,Yearly
1632,Atlantic,67.57927124870544,1.940224183151024,0.47220975471711524,39.699079005489786,473,23,0.28926470503941926,Moderate,1,Low,Yes,2016,Yearly
1633,Cerrado,66.3560256379368,1.694675835831551,0.9714027486266502,32.75261859269976,323,7,0.7121929206437985,Strict,1,High,No,2012,Yearly
1634,Amazon,38.980913809333295,4.8854724423419205,0.6280854716883446,52.594254120682,74,11,0.27559466446013614,Moderate,1,High,No,2020,Yearly
1635,Pantanal,133.73085055423908,2.033350094461959,0.8785733809202013,57.27140990736642,428,9,0.522954899119978,Moderate,3,High,No,1993,Quarterly
1636,Cerrado,6.627095244997086,0.32837742423941346,0.0278256739082271,81.06423974957063,145,10,0.7564634211258175,Low,4,High,No,2001,Yearly
1637,Cerrado,5.999447696760059,4.936746584825485,0.8969400254487888,69.81801366331547,145,19,0.34370949082084823,Moderate,1,Low,Yes,2008,Monthly
1638,Cerrado,149.34088283977738,3.953707831333427,0.21346099778319083,64.18200539588355,459,37,0.7875652166305395,Moderate,0,Low,Yes,2006,Quarterly
1639,Cerrado,8.05745869640715,4.989920479694377,0.31495840404508657,59.879042031618546,37,43,0.8161365812374661,Low,1,Medium,Yes,2015,Yearly
1640,Atlantic,27.495611696634334,1.655934930891403,0.0736078247289853,37.845470492345484,104,22,0.9910933935837305,Low,0,Medium,Yes,2012,Yearly
1641,Atlantic,133.02377573556907,0.6769169205709866,0.9150751110730119,49.82367523422201,437,21,0.43231263170084744,Low,2,Low,No,2014,Quarterly
1642,Atlantic,94.27976105568536,2.048699580363823,0.526104012708362,28.750591049000327,25,44,0.47579703709268706,Moderate,0,High,No,1995,Yearly
1643,Amazon,95.62416099721756,0.7857337230086878,0.09007510428258303,25.266421177399472,468,21,0.7828874948408496,Low,1,Medium,No,2009,Monthly
1644,Pantanal,73.98033057710356,0.8195335589130739,0.39743706485582886,21.056446329591374,329,38,0.8679785548664486,Strict,2,Medium,Yes,1994,Yearly
1645,Atlantic,26.837487496235266,4.523094478452193,0.3811687405323174,27.01146839281541,471,40,0.5052300469169791,Moderate,0,High,No,2018,Quarterly
1646,Atlantic,58.23275622573055,4.970129431874553,0.050826618810542956,67.59311734655117,430,2,0.02172367994011437,Strict,0,Medium,No,2001,Quarterly
1647,Atlantic,109.09789747018142,4.97269052314406,0.34762499963701865,97.72191352079378,133,34,0.45803466935593085,Strict,0,High,No,2015,Quarterly
1648,Pantanal,75.37767461280897,2.2484210081276683,0.2928973302630966,22.29443523474723,42,15,0.22524381013693484,Strict,0,High,Yes,2012,Monthly
1649,Cerrado,110.82191939504155,1.2725309917751069,0.9194652474201127,82.65660034993573,17,17,0.09669015342245557,Moderate,0,Low,No,1993,Yearly
1650,Pantanal,6.0515798200600806,0.942968364469618,0.8067831258575893,73.22440305887643,242,12,0.33923915926045944,Moderate,1,Low,No,1997,Quarterly
1651,Atlantic,100.08602041069895,1.9723370093432289,0.16008813161220226,88.69974368631047,299,21,0.39192088887443643,Strict,1,Low,Yes,2016,Monthly
1652,Pantanal,90.97755687944422,3.0348298309284703,0.9315572403183691,95.62756326301049,150,8,0.9816500555882324,Moderate,0,Medium,No,2017,Monthly
1653,Atlantic,146.2864897474846,3.7435836583633075,0.7431627489246425,85.0389918250424,281,5,0.45524540094340604,Moderate,1,High,No,1997,Quarterly
1654,Pantanal,136.51744440667304,2.630178287450407,0.49084732146764565,83.8213187611774,301,46,0.9675729491166791,Strict,2,Medium,No,2003,Quarterly
1655,Cerrado,92.04722661752248,4.229425359589121,0.43266101105880506,26.900697359830026,191,8,0.732390637610781,Moderate,1,Medium,Yes,1995,Monthly
1656,Pantanal,88.5490719445572,4.60636708041474,0.9268439038324809,48.71441167154668,368,17,0.25308605498139325,Low,2,Low,Yes,2011,Quarterly
1657,Pantanal,18.42270679462891,4.4397648359955575,0.3055118551929421,69.32370392767557,222,44,0.7019649274912761,Moderate,1,Medium,Yes,2014,Quarterly
1658,Atlantic,141.4545621789701,1.9091078498086647,0.3705898180428715,21.36516968025612,346,32,0.40265753768090595,Moderate,0,Low,Yes,1997,Monthly
1659,Cerrado,107.4997793843299,4.757680760275157,0.6911657400566418,57.96831622017761,48,37,0.5792764517980229,Strict,0,High,No,2020,Yearly
1660,Atlantic,77.82127913209814,4.623056386697009,0.7592868309616306,20.664564885552082,128,21,0.5192658588880426,Moderate,2,High,No,1993,Quarterly
1661,Amazon,129.3301836649362,2.1171103915360603,0.3271677364807939,79.3289386647132,446,32,0.9318169229090576,Strict,1,Medium,Yes,2007,Monthly
1662,Amazon,110.951351570483,2.1644156553063394,0.9220079137583439,41.254303850112386,43,43,0.12970815783229617,Low,2,Low,Yes,2006,Quarterly
1663,Amazon,86.7175569329019,0.4824061819099792,0.2561053495214476,80.39622979033072,283,28,0.4439343696307897,Low,0,Medium,No,2009,Quarterly
1664,Atlantic,83.17300151766044,4.691273130899805,0.34749886602027913,58.405131826493715,50,15,0.08116900970586238,Strict,0,Low,No,2019,Yearly
1665,Atlantic,139.31090038183413,0.5334538587486671,0.19657319596274103,28.639445677697573,498,3,0.25474185393926774,Strict,2,High,Yes,1999,Quarterly
1666,Amazon,120.86958398611905,2.506596948246371,0.5370871450308451,93.54334827707885,116,35,0.07683966960266742,Strict,2,High,Yes,2021,Quarterly
1667,Pantanal,63.447297116851196,3.6349308934849494,0.9992729515421009,75.83719884044673,237,9,0.9386978497905785,Low,2,Medium,Yes,2007,Quarterly
1668,Cerrado,96.18014755576941,4.41035458927153,0.7180543698999586,77.9517572160392,45,31,0.31488935875062174,Low,1,High,No,2022,Monthly
1669,Amazon,33.47218769194511,2.8978996710913183,0.4713174205124686,38.468804696444,270,31,0.7812925068043827,Strict,1,High,No,2004,Quarterly
1670,Cerrado,140.32230038514624,3.4446341054097283,0.9829266044751487,30.04691223776417,37,13,0.7485393933862807,Strict,0,High,No,2013,Quarterly
1671,Amazon,105.81143188378341,3.57963834566575,0.0491743404664462,96.35839853750267,442,19,0.14039218502557782,Strict,0,Medium,Yes,2020,Monthly
1672,Pantanal,144.20395370238313,0.17825754816648198,0.2859015272739953,47.703391060449924,206,17,0.14105200328758583,Moderate,0,Medium,Yes,2021,Quarterly
1673,Cerrado,47.33451653475553,4.718180757635081,0.8381173979669703,38.75563546374445,333,2,0.37794672018892295,Moderate,1,Low,No,2022,Quarterly
1674,Atlantic,50.700835729918566,1.8636160158837907,0.5243606906560275,90.2731325603988,140,5,0.5685846986357626,Moderate,1,High,No,2000,Quarterly
1675,Amazon,125.65590469759641,0.9698574521581893,0.004696544497747812,57.0672499561296,426,17,0.42672499369453076,Moderate,3,Low,Yes,2021,Yearly
1676,Pantanal,42.965593436071764,2.419350616552611,0.45675278015392506,72.33237198799422,66,31,0.767957642914237,Moderate,1,High,Yes,1992,Monthly
1677,Pantanal,56.85872049857329,3.694077957372528,0.02181708482533673,41.30085094291821,189,8,0.5359438989291665,Moderate,2,Low,Yes,1997,Monthly
1678,Pantanal,133.2237975951058,4.153962270454037,0.5734860821408575,97.52991184200417,332,25,0.8818486524201473,Strict,1,High,No,2022,Monthly
1679,Amazon,80.07411118313897,3.626095368043407,0.6327417809799828,57.92170549228239,465,44,0.5923988255809334,Low,3,Medium,No,2008,Yearly
1680,Cerrado,48.55600675421635,2.0606674461455787,0.20140833364373356,53.94829442055611,32,41,0.5923695204865014,Moderate,1,High,Yes,1997,Monthly
1681,Amazon,64.35265571231663,3.4395933873119766,0.9864973213454409,25.170739848977046,79,47,0.6596808141278576,Moderate,0,Medium,Yes,2015,Monthly
1682,Pantanal,108.22720071673842,2.2161792619975493,0.8338041388325792,76.64175915428913,292,18,0.6030043298480431,Strict,0,Medium,No,2008,Monthly
1683,Pantanal,28.006288705190393,4.935647214425018,0.46383275579414884,63.282027323855694,351,5,0.612117929213598,Low,2,Medium,No,1998,Quarterly
1684,Atlantic,144.51322144009237,4.982678525649767,0.30955314823373425,97.29770290054196,427,1,0.4497099817982029,Moderate,0,High,No,1996,Yearly
1685,Amazon,76.47341894213612,1.3239927315992497,0.012338790628256602,30.210346856457882,258,27,0.09054619717088586,Low,1,Low,No,1993,Quarterly
1686,Cerrado,115.91363585533794,2.4683062731198486,0.6932629103187826,51.28392673057288,202,47,0.36890616148776656,Strict,1,Low,No,1995,Monthly
1687,Amazon,106.78511654727008,2.9249316619743118,0.2628831530723087,40.323244327998125,301,19,0.7683032965695028,Moderate,2,Medium,Yes,2005,Quarterly
1688,Cerrado,103.70709622455311,3.2175733212864417,0.394655734403054,73.4105916973083,356,13,0.037987760296057105,Low,0,Low,No,1999,Monthly
1689,Cerrado,65.90708103839701,2.2262181644422605,0.4286219798463823,25.7354738405516,18,32,0.6906318267249719,Low,0,High,Yes,2003,Quarterly
1690,Atlantic,11.140329000156257,2.6690413348466713,0.8538156827143331,99.4089879173833,373,3,0.9808564174728908,Moderate,0,Low,Yes,1996,Quarterly
1691,Amazon,112.50981110199476,2.8159004023172356,0.8514059553005885,77.14439280457682,252,27,0.4359627867514658,Strict,3,Medium,Yes,1991,Yearly
1692,Cerrado,143.29769592096616,2.0009467621804577,0.7762187406021996,50.501096944912476,34,36,0.2124136038133566,Low,2,High,Yes,2020,Monthly
1693,Cerrado,78.22911921251462,1.6701595063845422,0.7667990623700743,49.46619183675586,87,41,0.02300658639615205,Moderate,0,Low,Yes,2018,Yearly
1694,Atlantic,143.3056108391561,3.209634841530668,0.4947425863527469,58.439833468079456,411,29,0.854752999660197,Moderate,0,Low,No,2006,Monthly
1695,Pantanal,82.56060074124578,2.265996222480181,0.7911191245565713,75.82942414873794,475,17,0.1473862083814288,Low,1,High,No,2005,Monthly
1696,Atlantic,29.268566209979298,4.863534373501188,0.8581423303678446,67.31861959844355,250,8,0.04314729412167939,Low,2,Low,Yes,1996,Monthly
1697,Pantanal,39.72246238595042,1.940879280799816,0.4984391381773249,58.72179124456056,292,6,0.4854384353074064,Low,0,High,Yes,2004,Quarterly
1698,Pantanal,130.38412025404108,1.0596296663828098,0.9003911802515361,35.632655529334926,18,35,0.38173248259330217,Moderate,2,Medium,No,2017,Yearly
1699,Atlantic,95.12167851697356,2.1905199337104233,0.9903808263737414,33.90328975885691,213,14,0.9598077646421398,Moderate,2,High,Yes,1995,Monthly
1700,Pantanal,65.08700388233372,3.318934176074535,0.17528204382185764,93.2620715567065,193,26,0.4625241862779135,Strict,1,Low,No,1995,Monthly
1701,Cerrado,120.91105067330535,2.2648488339205795,0.979032498524587,64.13178378813562,124,48,0.8354309031280487,Low,0,Low,Yes,2016,Quarterly
1702,Cerrado,98.04781498983074,1.499850989707811,0.24574285458166134,66.39249583974124,56,4,0.93199417155574,Strict,1,Medium,No,2003,Monthly
1703,Pantanal,131.48135532348437,2.5266436303131194,0.9340310797082731,54.62477557297323,347,42,0.184242865249026,Strict,1,Low,Yes,2006,Monthly
1704,Amazon,145.7867299839234,2.2902868288907694,0.8511086980947488,76.65001069612252,186,37,0.34632884183781776,Strict,1,Low,No,1999,Quarterly
1705,Pantanal,99.42940027029653,4.726276000562793,0.9160565441946891,84.12733821859734,151,4,0.9232780133299322,Low,2,Low,Yes,1991,Quarterly
1706,Amazon,145.75470716958603,0.19259298159691912,0.4610308909875077,52.899195417323874,83,21,0.5558628872720854,Strict,0,Low,No,2003,Quarterly
1707,Amazon,73.20586129495874,2.0352734744735748,0.15106183834941167,24.209794872770757,93,22,0.3226885287044621,Strict,0,Low,Yes,2010,Yearly
1708,Pantanal,126.79789971539353,1.7708476262780257,0.22262113180714393,40.192994281901335,287,12,0.5205113356003097,Moderate,0,High,Yes,2017,Yearly
1709,Atlantic,136.43450205039352,1.194886515945472,0.30469419258298835,85.72963524514064,196,5,0.7311677484055289,Low,0,Medium,No,2009,Yearly
1710,Amazon,11.54992334334328,2.776599904466842,0.24971868484673276,64.81627878631585,171,46,0.6183435046663408,Moderate,1,Low,No,1996,Monthly
1711,Amazon,130.4383046196789,3.1088968627095697,0.9673822084299191,90.50270907466856,313,44,0.93359153664018,Strict,0,Low,No,2011,Yearly
1712,Pantanal,64.25992909651322,0.15001102061016494,0.15607080821054997,50.54017846241788,367,44,0.962979507196059,Moderate,1,High,No,2017,Monthly
1713,Cerrado,62.743202110795195,3.4131825567718885,0.6857928516067555,45.19726267458736,462,41,0.7114611212859949,Strict,2,High,No,2009,Yearly
1714,Atlantic,118.33336614304304,1.9750694896439596,0.51159952337469,20.113702882246784,39,33,0.6637136820899973,Moderate,2,Low,Yes,2021,Monthly
1715,Amazon,40.718338811295645,4.622831061156448,0.03420680900824635,34.41665764256798,10,1,0.01355984658043452,Low,5,Medium,No,2008,Monthly
1716,Pantanal,9.571802427363547,3.7432206922465783,0.21158518014975447,46.81279047701892,35,8,0.7836967681842835,Strict,1,High,No,2017,Quarterly
1717,Cerrado,44.31763150257217,2.6176566497324014,0.9335699722751704,26.356264279993482,208,21,0.4994411579875828,Low,0,Medium,Yes,2014,Yearly
1718,Atlantic,99.02385780680655,4.762376970811479,0.8168244710530753,68.36788535727189,272,25,0.8746392224529128,Low,0,Low,No,2011,Quarterly
1719,Atlantic,143.24719413035703,3.468280823032963,0.5859563058887105,99.17724131214936,374,19,0.9331094453170473,Strict,1,Low,No,1991,Monthly
1720,Atlantic,62.379688517364805,4.05951084888112,0.07673209185274821,24.656858558002888,14,9,0.36900512362508364,Low,0,Low,Yes,2010,Monthly
1721,Atlantic,120.64353026272848,4.786189592849195,0.13853710254393403,51.35007194532725,93,20,0.9054659853201269,Strict,1,Low,Yes,1995,Yearly
1722,Cerrado,34.07783726163021,4.462658276025355,0.7306021072046958,52.006620126730574,379,10,0.6595680471277401,Strict,2,High,No,2022,Monthly
1723,Cerrado,128.5272032165933,0.44629510190984345,0.7570587297725567,25.58645188940968,457,39,0.4280985933425504,Moderate,1,Low,No,1992,Yearly
1724,Atlantic,115.98784043854464,1.130067531071922,0.9580976584630154,34.83626539330368,357,20,0.0507736741441005,Strict,2,Low,Yes,2013,Yearly
1725,Cerrado,69.98089104471153,3.1849285917861234,0.20559358346994816,56.22759749246352,32,17,0.742152472489415,Moderate,0,Low,Yes,2001,Yearly
1726,Cerrado,134.75557312375895,0.8884927966687405,0.6490644064935835,96.44539172793188,145,1,0.8932094295177792,Strict,1,High,Yes,1994,Quarterly
1727,Amazon,10.49088030879238,2.3772566832507476,0.43083981006522976,65.61418305449622,440,35,0.5823066291249668,Low,1,Low,No,2011,Yearly
1728,Atlantic,118.95551397361007,2.4528698110713236,0.11385135798975032,27.987484203243802,217,28,0.4028633198046452,Moderate,2,Low,Yes,2009,Yearly
1729,Cerrado,10.10436218036854,2.3691340221596975,0.3361537277786839,79.37383621185174,178,49,0.4514667659624314,Strict,1,Medium,Yes,2022,Yearly
1730,Amazon,130.42444003315194,4.130259385511327,0.3674449250335985,88.58304515939297,441,21,0.7080681443287186,Strict,2,High,Yes,1993,Yearly
1731,Pantanal,30.63294550676752,2.4982825810441773,0.4534464480538253,84.65421125660622,335,15,0.19826819112010674,Low,0,Medium,Yes,2015,Yearly
1732,Pantanal,10.550911435989173,4.3566597725775695,0.2930332358573765,85.46668498113944,468,23,0.20440378524717273,Strict,0,Medium,No,2005,Quarterly
1733,Pantanal,49.774003010414056,3.890543129938302,0.5526653342778202,84.94029873602669,342,1,0.3470350419515916,Low,1,Medium,Yes,2009,Yearly
1734,Atlantic,30.917051755040653,3.2480146120563598,0.6064550312647708,37.82424551888197,203,30,0.029814406418815276,Moderate,0,Low,No,2008,Monthly
1735,Cerrado,99.51478880531893,2.9321938267459973,0.4127961511891265,67.53287681290232,442,25,0.6689408025782735,Low,0,Medium,Yes,2020,Monthly
1736,Pantanal,73.49253695405201,1.237958957180736,0.37339261770614074,33.00968423531262,395,6,0.44823982543480456,Strict,0,High,No,1992,Yearly
1737,Atlantic,23.812685875446217,3.863504694312378,0.6555087031590959,46.269040265401316,328,35,0.8937154605856251,Low,0,High,No,2004,Yearly
1738,Amazon,137.83991595007228,4.04177534892404,0.0542036069707188,53.38190814498071,406,36,0.6470289100324598,Low,1,Medium,No,2000,Yearly
1739,Amazon,58.33018022459252,2.497997884192379,0.86640958903393,54.55408851292755,220,17,0.7047106449318885,Low,1,Low,Yes,2005,Yearly
1740,Cerrado,46.011990195472,1.1798445936667248,0.9746322881222925,55.03049426933083,426,26,0.6718596809296017,Strict,0,High,Yes,1990,Yearly
1741,Cerrado,106.21797314126387,3.824511789846943,0.0553089924754776,82.68094396215692,238,29,0.4179160994205776,Strict,3,Low,Yes,2021,Monthly
1742,Pantanal,62.05759449183818,4.020630428559753,0.709179895674747,69.61477622497183,384,9,0.9327158873144455,Low,0,High,Yes,1997,Yearly
1743,Cerrado,26.098125847502274,2.8789016292125957,0.25223800781242245,71.34234864517026,290,40,0.9143627357967518,Moderate,0,Medium,No,2008,Yearly
1744,Atlantic,89.44454057420128,3.516077429563829,0.43001824910134057,81.49285109190035,377,30,0.4825154525529538,Strict,1,High,No,2015,Yearly
1745,Cerrado,9.402449119339966,3.890986361942226,0.2706427877760039,36.552887263373336,495,15,0.7793376300467418,Moderate,2,Medium,Yes,2010,Monthly
1746,Pantanal,95.94050122452319,1.5287398713692104,0.21424659068459617,57.15403121772994,247,18,0.9851025757281695,Strict,1,Medium,No,2011,Monthly
1747,Cerrado,130.7953580306517,1.485332226851634,0.4409838063123913,88.4146592128032,113,48,0.33123643125914726,Low,1,Low,No,2000,Yearly
1748,Amazon,42.99246862498411,3.5691493335741247,0.3716084544506735,76.45626505270816,347,35,0.6248534492166073,Low,2,High,Yes,1996,Monthly
1749,Atlantic,128.5863979842955,2.610798418228602,0.42579102576602457,90.40759876007283,38,32,0.5695543593733514,Low,1,Medium,Yes,1995,Yearly
1750,Cerrado,40.53074523409853,2.610364035591197,0.8080837584525994,56.25777319354172,46,5,0.5407734754010711,Moderate,1,Medium,Yes,2014,Monthly
1751,Pantanal,34.356867100808586,4.797730066471198,0.9786485772215215,81.27036033921505,340,15,0.9331242852302414,Moderate,1,High,No,2021,Yearly
1752,Amazon,108.7307854162269,4.016785573164017,0.1433315354330864,41.27884886114387,246,44,0.12659839599254297,Moderate,3,Low,No,2022,Quarterly
1753,Pantanal,14.498830144664051,1.354565336350743,0.7440970445036063,89.42318427956349,178,3,0.5163820973760913,Low,0,Low,No,2020,Monthly
1754,Pantanal,10.892072629416482,2.091248067865915,0.5491008385552327,43.73468820534134,376,8,0.025854511375747458,Low,3,Low,Yes,2005,Quarterly
1755,Cerrado,71.11760611838527,4.167114003786409,0.3730180755064405,47.24794929602935,246,24,0.30810466692880845,Strict,0,Low,No,2006,Monthly
1756,Atlantic,9.943515496372184,0.4587728601299358,0.6605731973307689,77.41313856014678,352,22,0.6750649521516828,Low,0,Medium,No,2015,Quarterly
1757,Atlantic,77.0184391400248,1.673115032255406,0.8815259519140123,79.82070056033677,96,3,0.7804090305713788,Moderate,0,Medium,No,2012,Monthly
1758,Pantanal,99.1670694108753,1.7645867352835491,0.6415083979622448,24.208193350132284,44,4,0.8542640400179228,Strict,1,Medium,Yes,2000,Monthly
1759,Atlantic,38.090588790577925,2.0122161999700396,0.7036339540167177,32.0136784685971,12,25,0.07661457674931926,Moderate,1,Low,Yes,2019,Yearly
1760,Atlantic,135.33659615499445,1.369771194292706,0.1482423754341221,39.97693226078583,184,26,0.18456536679446112,Low,0,Low,Yes,2014,Monthly
1761,Atlantic,34.0404004408492,3.245307783672771,0.7129181452940373,99.98928535897507,199,3,0.40150201472056346,Moderate,0,Medium,No,2010,Monthly
1762,Amazon,39.436948867015865,2.03576323903682,0.9861252959746832,85.79559795290474,283,20,0.38121797737635044,Low,2,Medium,Yes,1991,Quarterly
1763,Amazon,137.39379272932393,2.75704646594258,0.9595997374999224,77.20378326390716,322,24,0.2539328226438251,Low,0,Medium,Yes,1992,Quarterly
1764,Amazon,104.69357061310436,1.4357036060331614,0.40919407818105014,97.07499177866711,445,10,0.9366900696158554,Moderate,0,High,Yes,1994,Quarterly
1765,Amazon,81.65226497727825,4.320428238532815,0.8822597075903154,74.97555033251436,82,30,0.5339193266115912,Moderate,1,Medium,No,1991,Quarterly
1766,Cerrado,52.872314342284504,1.1082817057921361,0.5913659363389828,75.3315530940189,57,16,0.6570221722634717,Low,0,High,Yes,2020,Yearly
1767,Pantanal,116.51655985106491,4.398850197096229,0.11829255719503573,91.85430724484222,29,6,0.7496583387209128,Moderate,1,Low,No,2012,Quarterly
1768,Cerrado,90.30914539408307,0.9775436639029148,0.9782008978226113,44.15652587700962,481,40,0.5438840909793587,Strict,1,Low,Yes,2003,Yearly
1769,Amazon,54.57950723455761,1.9136361367091161,0.6131879439286562,20.140675408642057,218,26,0.833642414206859,Strict,0,Low,Yes,2007,Yearly
1770,Cerrado,124.76608277851248,3.9178938059987374,0.1058748506081193,77.19574667643816,118,48,0.9848407312550385,Low,1,High,No,2000,Quarterly
1771,Pantanal,120.21468217576077,2.5140114082010356,0.5722511405533733,32.48907103686271,405,12,0.3919193165313064,Strict,2,Low,Yes,2004,Quarterly
1772,Pantanal,141.42442443838755,1.262263390171853,0.7214491112572081,42.97921501089789,426,30,0.6436843134698175,Low,1,High,Yes,2010,Quarterly
1773,Cerrado,149.2570084117856,3.350781094165614,0.2372591428021833,85.80036682430685,136,3,0.3169958669839369,Low,3,Medium,No,1994,Monthly
1774,Pantanal,6.672103771375566,0.7255920138069506,0.6824434316058777,82.23320412267998,463,8,0.06900240347387177,Moderate,1,High,Yes,1992,Quarterly
1775,Amazon,51.417540868078675,1.1549618661687864,0.9659328739922112,57.98192579434196,103,42,0.027072526108932626,Low,1,Low,No,2007,Quarterly
1776,Cerrado,32.93382644188963,1.3579926200565895,0.23164701649107822,28.34697594809537,79,44,0.2325727177601853,Strict,0,Low,Yes,1997,Yearly
1777,Pantanal,35.972920257735225,2.9638247901374593,0.49084633442420467,43.864784871314,441,29,0.16231558292388049,Moderate,1,Low,No,2015,Quarterly
1778,Amazon,130.39829745252504,2.8059698907429858,0.314008954703867,58.04228126160669,288,23,0.7222625793157464,Strict,0,High,No,2021,Monthly
1779,Cerrado,146.36484838076643,2.6457517397562285,0.3879023781984531,81.454305301235,55,47,0.46335976303503634,Strict,1,Low,No,2002,Quarterly
1780,Pantanal,141.30986690585797,0.5772953771211776,0.8371100220651249,98.77703566842389,144,41,0.5400983592213362,Strict,0,Medium,No,1999,Quarterly
1781,Atlantic,105.9882984154496,3.922546213210592,0.8235382869907164,70.04662568788275,35,3,0.08178623212336755,Low,1,Low,Yes,1990,Yearly
1782,Pantanal,85.46881080222126,0.7457480635818133,0.008347680508422162,24.268997390502108,204,2,0.019406674345429975,Moderate,0,Low,No,2000,Monthly
1783,Amazon,97.51027059833565,4.699876593395483,0.1220779196503845,37.69052944052142,322,38,0.4351304109850299,Low,1,High,No,1994,Monthly
1784,Pantanal,129.07340420542084,0.4195589765011779,0.34900744679074436,40.762825822175216,290,28,0.2556870229054703,Moderate,1,Low,No,1990,Quarterly
1785,Cerrado,6.0201126476278235,4.411818254553829,0.3030368217493167,70.75492109320265,204,20,0.6219682662912337,Moderate,1,High,No,1990,Monthly
1786,Amazon,67.0970325472201,1.5591012715187917,0.09358641621776509,21.474008469783705,216,11,0.5116509462861288,Moderate,0,Medium,No,2008,Quarterly
1787,Atlantic,78.45289069648265,3.529162827529168,0.6876576656989674,60.52468171678869,133,17,0.8284226335926462,Low,2,Low,Yes,1994,Yearly
